school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
1,1,1.789793597172047,1,0,1,-1.381742886798576,-1.2307303308175266,2,2,2,1,-0.7263491332384442,0.032979862056916914,2.642643881755306,0,1,0,1,1,0,1,0,0.06660562600314204,0.7862670031052147,-0.160563299780532,1.6383260959619637,1.3061902189687016,0.3460971030635738,-0.3925014587032314,-0.7481485905235437,-0.6690053318298839,10.0
0,0,-0.6475269518224064,1,0,1,-0.49555807426981474,-0.31790082345840165,2,2,1,1,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,1,0,0,0,1,1,0,1.146261337828265,-2.1549178782374923,1.583935254591733,-0.5555682763788403,-1.0144718377140531,0.3460971030635738,-0.7107458846788244,0.2592958044869453,0.23937164428680158,13.0
0,1,0.9773534141738959,0,0,1,1.2768115507877076,0.5949286839007232,4,3,0,1,-0.7263491332384442,1.2167213394569738,-0.41357832902039315,0,0,0,0,1,1,1,1,1.146261337828265,-0.19412795734235425,-1.0328125769666645,-0.5555682763788403,-0.24091781881980162,0.3460971030635738,0.7213540322113442,1.6025549978342637,1.147748620403487,16.0
1,0,0.9773534141738959,0,0,1,1.2768115507877076,1.5077581912598481,4,0,3,1,1.9822997680774606,-1.1507616153431401,-0.41357832902039315,0,1,0,1,1,1,1,1,0.06660562600314204,0.7862670031052147,-0.160563299780532,0.5413789097915617,-0.24091781881980162,1.0502015333852166,-0.0742570327276384,-1.4197781871972028,-0.6690053318298839,10.0
0,0,1.789793597172047,1,0,1,-2.267927699327337,-1.2307303308175266,0,2,0,2,-0.7263491332384442,0.032979862056916914,2.642643881755306,0,1,0,0,0,0,0,0,-1.0130500858219809,0.7862670031052147,-1.0328125769666645,-0.5555682763788403,-1.0144718377140531,1.0502015333852166,-0.7107458846788244,-0.7481485905235437,-0.36621300645765537,11.0
0,0,0.9773534141738959,1,0,1,-0.49555807426981474,-0.31790082345840165,0,3,1,1,-0.7263491332384442,1.2167213394569738,-0.41357832902039315,0,1,0,1,1,1,1,1,0.06660562600314204,-0.19412795734235425,-0.160563299780532,-0.5555682763788403,-1.0144718377140531,-0.35800732725806905,-0.7107458846788244,-0.07651899384988436,0.23937164428680158,13.0
1,0,0.9773534141738959,1,0,1,0.3906267382589464,0.5949286839007232,3,3,0,0,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,1,0,0,1,1,0,1,1.146261337828265,-0.19412795734235425,0.7116859774056005,-0.5555682763788403,-1.0144718377140531,1.0502015333852166,-0.7107458846788244,-0.412333792186714,-0.5176091691437696,9.5
0,0,0.9773534141738959,1,1,1,-0.49555807426981474,-0.31790082345840165,2,2,1,2,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,0,0,1,0,1,1,1,0.06660562600314204,-0.19412795734235425,-0.160563299780532,-0.5555682763788403,-1.0144718377140531,-1.0621117575797119,-0.7107458846788244,-0.7481485905235437,-0.8204014945159981,6.0
0,1,0.16491323117574472,0,0,1,-0.49555807426981474,-0.31790082345840165,2,2,0,0,0.6279753174195082,0.032979862056916914,-0.41357832902039315,0,1,1,1,1,1,1,0,0.06660562600314204,1.7666619635527836,-1.0328125769666645,-0.5555682763788403,-1.0144718377140531,-1.7662161879013547,-0.0742570327276384,-0.07651899384988436,-0.06342068108542691,11.0
0,1,0.9773534141738959,1,0,1,1.2768115507877076,1.5077581912598481,4,3,1,0,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,1,0,1,1,1,1,0,0.06660562600314204,-0.19412795734235425,-0.160563299780532,0.5413789097915617,-0.24091781881980162,-1.0621117575797119,-0.7107458846788244,0.2592958044869453,0.23937164428680158,13.0
0,1,0.16491323117574472,1,0,1,-1.381742886798576,-0.31790082345840165,0,3,2,2,0.6279753174195082,0.032979862056916914,-0.41357832902039315,0,0,1,1,0,1,1,0,0.06660562600314204,0.7862670031052147,0.7116859774056005,2.7352732821323658,2.079744237862953,1.0502015333852166,1.1987206711747336,-1.4197781871972028,-0.9717976572021123,8.0
0,0,-1.4599671348205576,1,1,0,-0.49555807426981474,-1.2307303308175266,0,2,1,1,0.6279753174195082,-1.1507616153431401,-0.41357832902039315,0,1,0,1,1,0,1,1,0.06660562600314204,0.7862670031052147,-1.0328125769666645,-0.5555682763788403,-1.0144718377140531,1.0502015333852166,-0.7107458846788244,-0.07651899384988436,-0.36621300645765537,10.0
0,1,-1.4599671348205576,1,0,1,1.2768115507877076,1.5077581912598481,1,1,2,0,-0.7263491332384442,-1.1507616153431401,-0.41357832902039315,0,1,1,0,1,1,1,0,1.146261337828265,0.7862670031052147,-1.0328125769666645,-0.5555682763788403,-1.0144718377140531,1.0502015333852166,-0.7107458846788244,0.09138840531853044,0.6935601323451444,13.5
0,0,-0.6475269518224064,0,0,1,-0.49555807426981474,-0.31790082345840165,3,3,3,1,0.6279753174195082,2.400462816857031,-0.41357832902039315,0,1,1,1,0,1,1,0,1.146261337828265,-0.19412795734235425,1.583935254591733,-0.5555682763788403,-1.0144718377140531,1.0502015333852166,0.24398739324795463,-0.412333792186714,-0.36621300645765537,11.0
0,0,-0.6475269518224064,1,0,1,-0.49555807426981474,-0.31790082345840165,2,2,3,1,-0.7263491332384442,2.400462816857031,-0.41357832902039315,0,0,0,0,1,1,1,1,1.146261337828265,-1.1745229177899232,-0.160563299780532,-0.5555682763788403,0.5326362000744499,-0.35800732725806905,-0.5516236716910279,0.5951106028237749,0.54216396965903,13.0
1,0,-0.6475269518224064,0,0,1,-0.49555807426981474,0.5949286839007232,2,3,0,1,1.9822997680774606,0.032979862056916914,-0.41357832902039315,0,1,0,0,1,1,1,0,0.06660562600314204,1.7666619635527836,0.7116859774056005,-0.5555682763788403,-0.24091781881980162,-1.7662161879013547,-0.3925014587032314,1.266740199497434,1.147748620403487,15.0
1,1,0.9773534141738959,0,1,1,-1.381742886798576,-0.31790082345840165,0,3,2,0,1.9822997680774606,-1.1507616153431401,-0.41357832902039315,0,1,0,1,1,0,1,1,0.06660562600314204,-0.19412795734235425,-0.160563299780532,0.5413789097915617,0.5326362000744499,-0.35800732725806905,-0.2333792457154349,-0.7481485905235437,-0.36621300645765537,10.0
0,0,-0.6475269518224064,1,1,1,1.2768115507877076,1.5077581912598481,1,1,2,1,-0.7263491332384442,1.2167213394569738,-0.41357832902039315,0,1,1,1,1,1,1,1,1.146261337828265,0.7862670031052147,1.583935254591733,-0.5555682763788403,-1.0144718377140531,0.3460971030635738,-0.0742570327276384,0.9309254011606045,1.147748620403487,16.0
1,0,0.16491323117574472,0,0,1,-2.267927699327337,-2.1435598381766514,0,2,0,1,0.6279753174195082,-1.1507616153431401,-0.41357832902039315,0,1,0,0,1,1,1,0,0.06660562600314204,0.7862670031052147,-0.160563299780532,-0.5555682763788403,-1.0144718377140531,1.0502015333852166,-0.7107458846788244,-0.412333792186714,-0.06342068108542691,11.0
0,0,-0.6475269518224064,1,0,1,-0.49555807426981474,-0.31790082345840165,2,2,3,1,-0.7263491332384442,2.400462816857031,-0.41357832902039315,0,0,1,0,1,1,1,1,1.146261337828265,-1.1745229177899232,-0.160563299780532,-0.5555682763788403,0.5326362000744499,-0.35800732725806905,-0.7107458846788244,-0.07651899384988436,-0.06342068108542691,11.0
0,0,-1.4599671348205576,1,0,1,-1.381742886798576,-1.2307303308175266,2,2,1,0,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,1,0,1,0,1,1,0,0.06660562600314204,-0.19412795734235425,-1.0328125769666645,0.5413789097915617,0.5326362000744499,0.3460971030635738,-0.3925014587032314,-0.7481485905235437,-0.36621300645765537,10.0
0,0,0.16491323117574472,1,0,1,-0.49555807426981474,0.5949286839007232,0,2,1,0,0.6279753174195082,-1.1507616153431401,-0.41357832902039315,0,1,0,0,1,1,0,0,-1.0130500858219809,-0.19412795734235425,-0.160563299780532,-0.5555682763788403,1.3061902189687016,-0.35800732725806905,-0.0742570327276384,0.2592958044869453,0.54216396965903,13.0
0,0,-1.4599671348205576,1,1,1,0.3906267382589464,-0.31790082345840165,3,2,3,1,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,1,1,0,1,1,1,0,0.06660562600314204,0.7862670031052147,0.7116859774056005,-0.5555682763788403,-1.0144718377140531,1.0502015333852166,0.8804762451991407,-1.4197781871972028,-1.5773823079465694,6.0
0,1,0.16491323117574472,0,0,1,-0.49555807426981474,-1.2307303308175266,2,2,0,1,-0.7263491332384442,-1.1507616153431401,-0.41357832902039315,0,0,0,0,0,1,1,0,0.06660562600314204,0.7862670031052147,-1.0328125769666645,0.5413789097915617,1.3061902189687016,1.0502015333852166,-0.7107458846788244,-1.0839633888603732,0.23937164428680158,12.0
1,1,0.9773534141738959,0,0,1,-1.381742886798576,-1.2307303308175266,3,2,0,2,0.6279753174195082,-1.1507616153431401,1.1145327763674564,0,1,0,0,1,0,1,1,1.146261337828265,-0.19412795734235425,-0.160563299780532,0.5413789097915617,0.5326362000744499,1.0502015333852166,-0.3925014587032314,-0.7481485905235437,-1.2745899825743408,9.0
0,1,-1.4599671348205576,1,1,0,1.2768115507877076,-0.31790082345840165,1,1,2,0,0.6279753174195082,-1.1507616153431401,-0.41357832902039315,0,0,0,0,1,1,0,0,1.146261337828265,1.7666619635527836,1.583935254591733,1.6383260959619637,1.3061902189687016,1.0502015333852166,-0.0742570327276384,-0.412333792186714,-0.6690053318298839,9.0
0,1,0.16491323117574472,0,0,1,-0.49555807426981474,-0.31790082345840165,2,3,2,1,0.6279753174195082,-1.1507616153431401,-0.41357832902039315,0,0,0,0,0,0,0,0,1.146261337828265,-1.1745229177899232,-1.0328125769666645,-0.5555682763788403,-1.0144718377140531,0.3460971030635738,-0.7107458846788244,-0.7481485905235437,-0.36621300645765537,10.0
0,0,-1.4599671348205576,0,0,1,0.3906267382589464,0.5949286839007232,3,3,3,2,0.6279753174195082,1.2167213394569738,-0.41357832902039315,0,1,1,1,1,1,1,1,0.06660562600314204,-1.1745229177899232,-1.905061854152797,0.5413789097915617,0.5326362000744499,-0.35800732725806905,-0.3925014587032314,0.5951106028237749,0.54216396965903,13.0
1,0,-0.6475269518224064,0,1,1,-0.49555807426981474,-0.31790082345840165,2,3,0,0,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,0,0,1,1,1,0,1,1.146261337828265,0.7862670031052147,-0.160563299780532,-0.5555682763788403,-1.0144718377140531,-1.7662161879013547,-0.7107458846788244,-0.07651899384988436,0.54216396965903,12.0
0,1,-1.4599671348205576,1,0,1,-0.49555807426981474,0.5949286839007232,2,3,0,0,-0.7263491332384442,-1.1507616153431401,-0.41357832902039315,1,1,0,1,0,1,1,1,-1.0130500858219809,-1.1745229177899232,-1.0328125769666645,-0.5555682763788403,0.5326362000744499,-0.35800732725806905,-0.7107458846788244,-0.07651899384988436,-0.06342068108542691,12.0
0,1,-1.4599671348205576,0,0,1,1.2768115507877076,0.5949286839007232,4,0,0,1,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,1,0,1,1,1,1,1,0.06660562600314204,1.7666619635527836,-1.0328125769666645,-0.5555682763788403,-1.0144718377140531,1.0502015333852166,-0.7107458846788244,1.266740199497434,1.147748620403487,15.5
0,1,-1.4599671348205576,1,0,1,1.2768115507877076,-0.31790082345840165,4,2,1,1,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,1,0,0,1,1,0,0,0.06660562600314204,-0.19412795734235425,-0.160563299780532,0.5413789097915617,-0.24091781881980162,1.0502015333852166,-0.0742570327276384,-0.07651899384988436,0.23937164428680158,13.0
0,0,-0.6475269518224064,0,0,1,0.3906267382589464,0.5949286839007232,3,2,3,0,-0.7263491332384442,1.2167213394569738,-0.41357832902039315,1,1,0,1,1,1,1,0,0.06660562600314204,-2.1549178782374923,-1.0328125769666645,-0.5555682763788403,-1.0144718377140531,-1.0621117575797119,-0.0742570327276384,-0.07651899384988436,-0.06342068108542691,11.0
0,0,-0.6475269518224064,1,0,1,-0.49555807426981474,-1.2307303308175266,2,2,0,1,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,1,1,0,1,1,0,1,0.06660562600314204,-0.19412795734235425,1.583935254591733,-0.5555682763788403,-1.0144718377140531,1.0502015333852166,-0.3925014587032314,-1.0839633888603732,-0.6690053318298839,10.0
0,1,0.16491323117574472,0,0,1,-1.381742886798576,-0.31790082345840165,0,2,1,1,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,0,0,0,1,1,0,0,-1.0130500858219809,-2.1549178782374923,-0.160563299780532,-0.5555682763788403,2.079744237862953,-0.35800732725806905,0.24398739324795463,-0.7481485905235437,-0.6690053318298839,10.0
1,0,0.9773534141738959,1,1,1,-1.381742886798576,-1.2307303308175266,0,3,0,0,0.6279753174195082,1.2167213394569738,-0.41357832902039315,0,0,0,0,1,1,1,0,1.146261337828265,-0.19412795734235425,-1.0328125769666645,-0.5555682763788403,-1.0144718377140531,0.3460971030635738,-0.7107458846788244,2.274184594507923,1.4505409457757155,16.0
1,0,-0.6475269518224064,0,0,1,1.2768115507877076,1.5077581912598481,1,4,3,0,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,0,0,1,0,1,1,1,0.06660562600314204,-0.19412795734235425,-0.160563299780532,0.5413789097915617,0.5326362000744499,-1.0621117575797119,-0.7107458846788244,0.9309254011606045,1.4505409457757155,16.0
0,1,0.16491323117574472,1,0,1,0.3906267382589464,-1.2307303308175266,3,2,2,1,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,0,1,1,1,1,1,1,1.146261337828265,0.7862670031052147,0.7116859774056005,1.6383260959619637,1.3061902189687016,1.0502015333852166,-0.3925014587032314,-0.7481485905235437,-0.6690053318298839,10.0
0,0,0.16491323117574472,1,0,1,-0.49555807426981474,-0.31790082345840165,2,3,3,0,1.9822997680774606,1.2167213394569738,-0.41357832902039315,0,1,0,0,1,1,1,1,0.06660562600314204,-1.1745229177899232,-0.160563299780532,-0.5555682763788403,-1.0144718377140531,-1.7662161879013547,0.5622318192235476,0.5951106028237749,1.147748620403487,15.0
1,1,0.16491323117574472,1,0,1,-0.49555807426981474,0.5949286839007232,2,3,1,0,0.6279753174195082,0.032979862056916914,-0.41357832902039315,0,0,0,1,1,1,1,0,0.06660562600314204,0.7862670031052147,-0.160563299780532,-0.5555682763788403,-1.0144718377140531,-0.35800732725806905,-0.3925014587032314,-0.07651899384988436,-0.06342068108542691,10.0
0,0,0.16491323117574472,1,0,1,1.2768115507877076,0.5949286839007232,1,3,3,1,-0.7263491332384442,1.2167213394569738,-0.41357832902039315,0,1,0,0,1,1,1,0,0.06660562600314204,-1.1745229177899232,-1.0328125769666645,-0.5555682763788403,-0.24091781881980162,-0.35800732725806905,-0.7107458846788244,1.9383697961710933,2.0561255965201726,18.0
0,0,-0.6475269518224064,1,0,0,-0.49555807426981474,-1.2307303308175266,2,2,2,1,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,0,0,1,1,1,1,1,1.146261337828265,-0.19412795734235425,0.7116859774056005,-0.5555682763788403,-1.0144718377140531,-1.0621117575797119,-0.3925014587032314,0.2592958044869453,0.54216396965903,12.0
1,0,-0.6475269518224064,1,1,1,1.2768115507877076,1.5077581912598481,3,3,2,0,0.6279753174195082,-1.1507616153431401,-0.41357832902039315,0,1,0,0,1,1,0,0,1.146261337828265,-2.1549178782374923,-0.160563299780532,-0.5555682763788403,-0.24091781881980162,1.0502015333852166,-0.5516236716910279,-0.07651899384988436,-0.06342068108542691,11.0
0,1,0.16491323117574472,0,0,1,-1.381742886798576,0.5949286839007232,2,2,0,0,1.9822997680774606,0.032979862056916914,1.1145327763674564,0,1,0,1,1,1,1,0,1.146261337828265,-1.1745229177899232,0.7116859774056005,-0.5555682763788403,1.3061902189687016,1.0502015333852166,2.4716983750771058,-0.7481485905235437,-1.2745899825743408,8.0
0,0,-0.6475269518224064,1,0,1,0.3906267382589464,0.5949286839007232,2,3,1,1,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,1,1,0,1,1,1,1,0,0.06660562600314204,-0.19412795734235425,-0.160563299780532,0.5413789097915617,1.3061902189687016,1.0502015333852166,-0.0742570327276384,-0.07651899384988436,-0.06342068108542691,11.0
0,1,0.9773534141738959,1,0,1,0.3906267382589464,-0.31790082345840165,3,2,0,1,0.6279753174195082,-1.1507616153431401,1.1145327763674564,0,0,0,0,1,0,1,0,0.06660562600314204,0.7862670031052147,1.583935254591733,0.5413789097915617,1.3061902189687016,1.0502015333852166,-0.7107458846788244,-1.7555929855340324,-0.9717976572021123,8.0
0,1,0.9773534141738959,1,1,1,0.3906267382589464,1.5077581912598481,3,2,1,1,-0.7263491332384442,0.032979862056916914,-0.41357832902039315,0,0,0,1,1,1,1,1,0.06660562600314204,-0.19412795734235425,-0.160563299780532,-0.5555682763788403,0.5326362000744499,1.0502015333852166,1.039598458186937,1.6025549978342637,1.147748620403487,15.0
